日期,农历,节气,节气2,干支,年柱,月柱,日柱,子（23-1）,丑(1-3),寅(3-5),卯(5-7),辰(7-9),巳(9-11),午(11-13),未(13-15),申(15-17),酉(17-19),戌(19-21),亥(21-23)
2041-09-02,辛酉年八月初七,处暑,距离白露还有5天,辛酉年　丙申月　戊戌日,辛酉,丙申,戊戌,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-09-03,辛酉年八月初八,处暑,距离白露还有4天,辛酉年　丙申月　己亥日,辛酉,丙申,己亥,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-09-04,辛酉年八月初九,处暑,距离白露还有3天,辛酉年　丙申月　庚子日,辛酉,丙申,庚子,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-09-05,辛酉年八月初十,处暑,距离白露还有2天,辛酉年　丙申月　辛丑日,辛酉,丙申,辛丑,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-09-06,辛酉年八月十一,处暑,距离白露还有1天,辛酉年　丙申月　壬寅日,辛酉,丙申,壬寅,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-09-07,辛酉年八月十二,白露,距离秋分还有15天,辛酉年　丁酉月　癸卯日,辛酉,丁酉,癸卯,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-09-08,辛酉年八月十三,白露,距离秋分还有14天,辛酉年　丁酉月　甲辰日,辛酉,丁酉,甲辰,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-09-09,辛酉年八月十四,白露,距离秋分还有13天,辛酉年　丁酉月　乙巳日,辛酉,丁酉,乙巳,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-09-10,辛酉年八月十五,白露,距离秋分还有12天,辛酉年　丁酉月　丙午日,辛酉,丁酉,丙午,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-09-11,辛酉年八月十六,白露,距离秋分还有11天,辛酉年　丁酉月　丁未日,辛酉,丁酉,丁未,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-09-12,辛酉年八月十七,白露,距离秋分还有10天,辛酉年　丁酉月　戊申日,辛酉,丁酉,戊申,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-09-13,辛酉年八月十八,白露,距离秋分还有9天,辛酉年　丁酉月　己酉日,辛酉,丁酉,己酉,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-09-14,辛酉年八月十九,白露,距离秋分还有8天,辛酉年　丁酉月　庚戌日,辛酉,丁酉,庚戌,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-09-15,辛酉年八月二十,白露,距离秋分还有7天,辛酉年　丁酉月　辛亥日,辛酉,丁酉,辛亥,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-09-16,辛酉年八月廿一,白露,距离秋分还有6天,辛酉年　丁酉月　壬子日,辛酉,丁酉,壬子,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-09-17,辛酉年八月廿二,白露,距离秋分还有5天,辛酉年　丁酉月　癸丑日,辛酉,丁酉,癸丑,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-09-18,辛酉年八月廿三,白露,距离秋分还有4天,辛酉年　丁酉月　甲寅日,辛酉,丁酉,甲寅,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-09-19,辛酉年八月廿四,白露,距离秋分还有3天,辛酉年　丁酉月　乙卯日,辛酉,丁酉,乙卯,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-09-20,辛酉年八月廿五,白露,距离秋分还有2天,辛酉年　丁酉月　丙辰日,辛酉,丁酉,丙辰,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-09-21,辛酉年八月廿六,白露,距离秋分还有1天,辛酉年　丁酉月　丁巳日,辛酉,丁酉,丁巳,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-09-22,辛酉年八月廿七,秋分,距离寒露还有16天,辛酉年　丁酉月　戊午日,辛酉,丁酉,戊午,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-09-23,辛酉年八月廿八,秋分,距离寒露还有15天,辛酉年　丁酉月　己未日,辛酉,丁酉,己未,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-09-24,辛酉年八月廿九,秋分,距离寒露还有14天,辛酉年　丁酉月　庚申日,辛酉,丁酉,庚申,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-09-25,辛酉年九月初一,秋分,距离寒露还有13天,辛酉年　丁酉月　辛酉日,辛酉,丁酉,辛酉,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-09-26,辛酉年九月初二,秋分,距离寒露还有12天,辛酉年　丁酉月　壬戌日,辛酉,丁酉,壬戌,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-09-27,辛酉年九月初三,秋分,距离寒露还有11天,辛酉年　丁酉月　癸亥日,辛酉,丁酉,癸亥,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-09-28,辛酉年九月初四,秋分,距离寒露还有10天,辛酉年　丁酉月　甲子日,辛酉,丁酉,甲子,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-09-29,辛酉年九月初五,秋分,距离寒露还有9天,辛酉年　丁酉月　乙丑日,辛酉,丁酉,乙丑,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-09-30,辛酉年九月初六,秋分,距离寒露还有8天,辛酉年　丁酉月　丙寅日,辛酉,丁酉,丙寅,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-10-01,辛酉年九月初七,秋分,距离寒露还有7天,辛酉年　丁酉月　丁卯日,辛酉,丁酉,丁卯,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-10-02,辛酉年九月初八,秋分,距离寒露还有6天,辛酉年　丁酉月　戊辰日,辛酉,丁酉,戊辰,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-10-03,辛酉年九月初九,秋分,距离寒露还有5天,辛酉年　丁酉月　己巳日,辛酉,丁酉,己巳,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-10-04,辛酉年九月初十,秋分,距离寒露还有4天,辛酉年　丁酉月　庚午日,辛酉,丁酉,庚午,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-10-05,辛酉年九月十一,秋分,距离寒露还有3天,辛酉年　丁酉月　辛未日,辛酉,丁酉,辛未,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-10-06,辛酉年九月十二,秋分,距离寒露还有2天,辛酉年　丁酉月　壬申日,辛酉,丁酉,壬申,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-10-07,辛酉年九月十三,秋分,距离寒露还有1天,辛酉年　丁酉月　癸酉日,辛酉,丁酉,癸酉,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-10-08,辛酉年九月十四,寒露,距离霜降还有15天,辛酉年　戊戌月　甲戌日,辛酉,戊戌,甲戌,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-10-09,辛酉年九月十五,寒露,距离霜降还有14天,辛酉年　戊戌月　乙亥日,辛酉,戊戌,乙亥,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-10-10,辛酉年九月十六,寒露,距离霜降还有13天,辛酉年　戊戌月　丙子日,辛酉,戊戌,丙子,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-10-11,辛酉年九月十七,寒露,距离霜降还有12天,辛酉年　戊戌月　丁丑日,辛酉,戊戌,丁丑,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-10-12,辛酉年九月十八,寒露,距离霜降还有11天,辛酉年　戊戌月　戊寅日,辛酉,戊戌,戊寅,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-10-13,辛酉年九月十九,寒露,距离霜降还有10天,辛酉年　戊戌月　己卯日,辛酉,戊戌,己卯,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-10-14,辛酉年九月二十,寒露,距离霜降还有9天,辛酉年　戊戌月　庚辰日,辛酉,戊戌,庚辰,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-10-15,辛酉年九月廿一,寒露,距离霜降还有8天,辛酉年　戊戌月　辛巳日,辛酉,戊戌,辛巳,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-10-16,辛酉年九月廿二,寒露,距离霜降还有7天,辛酉年　戊戌月　壬午日,辛酉,戊戌,壬午,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-10-17,辛酉年九月廿三,寒露,距离霜降还有6天,辛酉年　戊戌月　癸未日,辛酉,戊戌,癸未,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-10-18,辛酉年九月廿四,寒露,距离霜降还有5天,辛酉年　戊戌月　甲申日,辛酉,戊戌,甲申,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-10-19,辛酉年九月廿五,寒露,距离霜降还有4天,辛酉年　戊戌月　乙酉日,辛酉,戊戌,乙酉,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-10-20,辛酉年九月廿六,寒露,距离霜降还有3天,辛酉年　戊戌月　丙戌日,辛酉,戊戌,丙戌,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-10-21,辛酉年九月廿七,寒露,距离霜降还有2天,辛酉年　戊戌月　丁亥日,辛酉,戊戌,丁亥,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-10-22,辛酉年九月廿八,寒露,距离霜降还有1天,辛酉年　戊戌月　戊子日,辛酉,戊戌,戊子,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-10-23,辛酉年九月廿九,霜降,距离立冬还有15天,辛酉年　戊戌月　己丑日,辛酉,戊戌,己丑,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-10-24,辛酉年九月三十,霜降,距离立冬还有14天,辛酉年　戊戌月　庚寅日,辛酉,戊戌,庚寅,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-10-25,辛酉年十月初一,霜降,距离立冬还有13天,辛酉年　戊戌月　辛卯日,辛酉,戊戌,辛卯,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-10-26,辛酉年十月初二,霜降,距离立冬还有12天,辛酉年　戊戌月　壬辰日,辛酉,戊戌,壬辰,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-10-27,辛酉年十月初三,霜降,距离立冬还有11天,辛酉年　戊戌月　癸巳日,辛酉,戊戌,癸巳,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-10-28,辛酉年十月初四,霜降,距离立冬还有10天,辛酉年　戊戌月　甲午日,辛酉,戊戌,甲午,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-10-29,辛酉年十月初五,霜降,距离立冬还有9天,辛酉年　戊戌月　乙未日,辛酉,戊戌,乙未,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-10-30,辛酉年十月初六,霜降,距离立冬还有8天,辛酉年　戊戌月　丙申日,辛酉,戊戌,丙申,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-10-31,辛酉年十月初七,霜降,距离立冬还有7天,辛酉年　戊戌月　丁酉日,辛酉,戊戌,丁酉,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-11-01,辛酉年十月初八,霜降,距离立冬还有6天,辛酉年　戊戌月　戊戌日,辛酉,戊戌,戊戌,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-11-02,辛酉年十月初九,霜降,距离立冬还有5天,辛酉年　戊戌月　己亥日,辛酉,戊戌,己亥,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-11-03,辛酉年十月初十,霜降,距离立冬还有4天,辛酉年　戊戌月　庚子日,辛酉,戊戌,庚子,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-11-04,辛酉年十月十一,霜降,距离立冬还有3天,辛酉年　戊戌月　辛丑日,辛酉,戊戌,辛丑,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-11-05,辛酉年十月十二,霜降,距离立冬还有2天,辛酉年　戊戌月　壬寅日,辛酉,戊戌,壬寅,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-11-06,辛酉年十月十三,霜降,距离立冬还有1天,辛酉年　戊戌月　癸卯日,辛酉,戊戌,癸卯,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-11-07,辛酉年十月十四,立冬,距离小雪还有15天,辛酉年　己亥月　甲辰日,辛酉,己亥,甲辰,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-11-08,辛酉年十月十五,立冬,距离小雪还有14天,辛酉年　己亥月　乙巳日,辛酉,己亥,乙巳,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-11-09,辛酉年十月十六,立冬,距离小雪还有13天,辛酉年　己亥月　丙午日,辛酉,己亥,丙午,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-11-10,辛酉年十月十七,立冬,距离小雪还有12天,辛酉年　己亥月　丁未日,辛酉,己亥,丁未,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-11-11,辛酉年十月十八,立冬,距离小雪还有11天,辛酉年　己亥月　戊申日,辛酉,己亥,戊申,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-11-12,辛酉年十月十九,立冬,距离小雪还有10天,辛酉年　己亥月　己酉日,辛酉,己亥,己酉,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-11-13,辛酉年十月二十,立冬,距离小雪还有9天,辛酉年　己亥月　庚戌日,辛酉,己亥,庚戌,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-11-14,辛酉年十月廿一,立冬,距离小雪还有8天,辛酉年　己亥月　辛亥日,辛酉,己亥,辛亥,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-11-15,辛酉年十月廿二,立冬,距离小雪还有7天,辛酉年　己亥月　壬子日,辛酉,己亥,壬子,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-11-16,辛酉年十月廿三,立冬,距离小雪还有6天,辛酉年　己亥月　癸丑日,辛酉,己亥,癸丑,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-11-17,辛酉年十月廿四,立冬,距离小雪还有5天,辛酉年　己亥月　甲寅日,辛酉,己亥,甲寅,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-11-18,辛酉年十月廿五,立冬,距离小雪还有4天,辛酉年　己亥月　乙卯日,辛酉,己亥,乙卯,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-11-19,辛酉年十月廿六,立冬,距离小雪还有3天,辛酉年　己亥月　丙辰日,辛酉,己亥,丙辰,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-11-20,辛酉年十月廿七,立冬,距离小雪还有2天,辛酉年　己亥月　丁巳日,辛酉,己亥,丁巳,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-11-21,辛酉年十月廿八,立冬,距离小雪还有1天,辛酉年　己亥月　戊午日,辛酉,己亥,戊午,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-11-22,辛酉年十月廿九,小雪,距离大雪还有15天,辛酉年　己亥月　己未日,辛酉,己亥,己未,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-11-23,辛酉年十月三十,小雪,距离大雪还有14天,辛酉年　己亥月　庚申日,辛酉,己亥,庚申,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-11-24,辛酉年冬月初一,小雪,距离大雪还有13天,辛酉年　己亥月　辛酉日,辛酉,己亥,辛酉,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-11-25,辛酉年冬月初二,小雪,距离大雪还有12天,辛酉年　己亥月　壬戌日,辛酉,己亥,壬戌,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-11-26,辛酉年冬月初三,小雪,距离大雪还有11天,辛酉年　己亥月　癸亥日,辛酉,己亥,癸亥,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-11-27,辛酉年冬月初四,小雪,距离大雪还有10天,辛酉年　己亥月　甲子日,辛酉,己亥,甲子,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-11-28,辛酉年冬月初五,小雪,距离大雪还有9天,辛酉年　己亥月　乙丑日,辛酉,己亥,乙丑,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-11-29,辛酉年冬月初六,小雪,距离大雪还有8天,辛酉年　己亥月　丙寅日,辛酉,己亥,丙寅,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-11-30,辛酉年冬月初七,小雪,距离大雪还有7天,辛酉年　己亥月　丁卯日,辛酉,己亥,丁卯,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-12-01,辛酉年冬月初八,小雪,距离大雪还有6天,辛酉年　己亥月　戊辰日,辛酉,己亥,戊辰,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-12-02,辛酉年冬月初九,小雪,距离大雪还有5天,辛酉年　己亥月　己巳日,辛酉,己亥,己巳,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-12-03,辛酉年冬月初十,小雪,距离大雪还有4天,辛酉年　己亥月　庚午日,辛酉,己亥,庚午,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-12-04,辛酉年冬月十一,小雪,距离大雪还有3天,辛酉年　己亥月　辛未日,辛酉,己亥,辛未,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-12-05,辛酉年冬月十二,小雪,距离大雪还有2天,辛酉年　己亥月　壬申日,辛酉,己亥,壬申,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-12-06,辛酉年冬月十三,小雪,距离大雪还有1天,辛酉年　己亥月　癸酉日,辛酉,己亥,癸酉,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-12-07,辛酉年冬月十四,大雪,距离冬至还有14天,辛酉年　庚子月　甲戌日,辛酉,庚子,甲戌,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-12-08,辛酉年冬月十五,大雪,距离冬至还有13天,辛酉年　庚子月　乙亥日,辛酉,庚子,乙亥,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-12-09,辛酉年冬月十六,大雪,距离冬至还有12天,辛酉年　庚子月　丙子日,辛酉,庚子,丙子,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-12-10,辛酉年冬月十七,大雪,距离冬至还有11天,辛酉年　庚子月　丁丑日,辛酉,庚子,丁丑,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-12-11,辛酉年冬月十八,大雪,距离冬至还有10天,辛酉年　庚子月　戊寅日,辛酉,庚子,戊寅,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-12-12,辛酉年冬月十九,大雪,距离冬至还有9天,辛酉年　庚子月　己卯日,辛酉,庚子,己卯,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-12-13,辛酉年冬月二十,大雪,距离冬至还有8天,辛酉年　庚子月　庚辰日,辛酉,庚子,庚辰,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-12-14,辛酉年冬月廿一,大雪,距离冬至还有7天,辛酉年　庚子月　辛巳日,辛酉,庚子,辛巳,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-12-15,辛酉年冬月廿二,大雪,距离冬至还有6天,辛酉年　庚子月　壬午日,辛酉,庚子,壬午,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-12-16,辛酉年冬月廿三,大雪,距离冬至还有5天,辛酉年　庚子月　癸未日,辛酉,庚子,癸未,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-12-17,辛酉年冬月廿四,大雪,距离冬至还有4天,辛酉年　庚子月　甲申日,辛酉,庚子,甲申,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-12-18,辛酉年冬月廿五,大雪,距离冬至还有3天,辛酉年　庚子月　乙酉日,辛酉,庚子,乙酉,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-12-19,辛酉年冬月廿六,大雪,距离冬至还有2天,辛酉年　庚子月　丙戌日,辛酉,庚子,丙戌,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-12-20,辛酉年冬月廿七,大雪,距离冬至还有1天,辛酉年　庚子月　丁亥日,辛酉,庚子,丁亥,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-12-21,辛酉年冬月廿八,冬至,距离小寒还有15天,辛酉年　庚子月　戊子日,辛酉,庚子,戊子,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-12-22,辛酉年冬月廿九,冬至,距离小寒还有14天,辛酉年　庚子月　己丑日,辛酉,庚子,己丑,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-12-23,辛酉年腊月初一,冬至,距离小寒还有13天,辛酉年　庚子月　庚寅日,辛酉,庚子,庚寅,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2041-12-24,辛酉年腊月初二,冬至,距离小寒还有12天,辛酉年　庚子月　辛卯日,辛酉,庚子,辛卯,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2041-12-25,辛酉年腊月初三,冬至,距离小寒还有11天,辛酉年　庚子月　壬辰日,辛酉,庚子,壬辰,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2041-12-26,辛酉年腊月初四,冬至,距离小寒还有10天,辛酉年　庚子月　癸巳日,辛酉,庚子,癸巳,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2041-12-27,辛酉年腊月初五,冬至,距离小寒还有9天,辛酉年　庚子月　甲午日,辛酉,庚子,甲午,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2041-12-28,辛酉年腊月初六,冬至,距离小寒还有8天,辛酉年　庚子月　乙未日,辛酉,庚子,乙未,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
