日期,农历,节气,节气2,干支,年柱,月柱,日柱,子（23-1）,丑(1-3),寅(3-5),卯(5-7),辰(7-9),巳(9-11),午(11-13),未(13-15),申(15-17),酉(17-19),戌(19-21),亥(21-23)
2018-01-16,丁酉年冬月三十,小寒,距离大寒还有4天,丁酉年　癸丑月　戊申日,丁酉,癸丑,戊申,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-01-17,丁酉年腊月初一,小寒,距离大寒还有3天,丁酉年　癸丑月　己酉日,丁酉,癸丑,己酉,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-01-18,丁酉年腊月初二,小寒,距离大寒还有2天,丁酉年　癸丑月　庚戌日,丁酉,癸丑,庚戌,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-01-19,丁酉年腊月初三,小寒,距离大寒还有1天,丁酉年　癸丑月　辛亥日,丁酉,癸丑,辛亥,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-01-20,丁酉年腊月初四,大寒,距离立春还有15天,丁酉年　癸丑月　壬子日,丁酉,癸丑,壬子,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-01-21,丁酉年腊月初五,大寒,距离立春还有14天,丁酉年　癸丑月　癸丑日,丁酉,癸丑,癸丑,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-01-22,丁酉年腊月初六,大寒,距离立春还有13天,丁酉年　癸丑月　甲寅日,丁酉,癸丑,甲寅,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-01-23,丁酉年腊月初七,大寒,距离立春还有12天,丁酉年　癸丑月　乙卯日,丁酉,癸丑,乙卯,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-01-24,丁酉年腊月初八,大寒,距离立春还有11天,丁酉年　癸丑月　丙辰日,丁酉,癸丑,丙辰,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-01-25,丁酉年腊月初九,大寒,距离立春还有10天,丁酉年　癸丑月　丁巳日,丁酉,癸丑,丁巳,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-01-26,丁酉年腊月初十,大寒,距离立春还有9天,丁酉年　癸丑月　戊午日,丁酉,癸丑,戊午,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-01-27,丁酉年腊月十一,大寒,距离立春还有8天,丁酉年　癸丑月　己未日,丁酉,癸丑,己未,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-01-28,丁酉年腊月十二,大寒,距离立春还有7天,丁酉年　癸丑月　庚申日,丁酉,癸丑,庚申,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-01-29,丁酉年腊月十三,大寒,距离立春还有6天,丁酉年　癸丑月　辛酉日,丁酉,癸丑,辛酉,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-01-30,丁酉年腊月十四,大寒,距离立春还有5天,丁酉年　癸丑月　壬戌日,丁酉,癸丑,壬戌,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-01-31,丁酉年腊月十五,大寒,距离立春还有4天,丁酉年　癸丑月　癸亥日,丁酉,癸丑,癸亥,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-02-01,丁酉年腊月十六,大寒,距离立春还有3天,丁酉年　癸丑月　甲子日,丁酉,癸丑,甲子,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-02-02,丁酉年腊月十七,大寒,距离立春还有2天,丁酉年　癸丑月　乙丑日,丁酉,癸丑,乙丑,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-02-03,丁酉年腊月十八,大寒,距离立春还有1天,丁酉年　癸丑月　丙寅日,丁酉,癸丑,丙寅,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-02-04,丁酉年腊月十九,立春,距离雨水还有15天,丁酉年　甲寅月　丁卯日,丁酉,甲寅,丁卯,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-02-05,丁酉年腊月二十,立春,距离雨水还有14天,丁酉年　甲寅月　戊辰日,丁酉,甲寅,戊辰,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-02-06,丁酉年腊月廿一,立春,距离雨水还有13天,丁酉年　甲寅月　己巳日,丁酉,甲寅,己巳,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-02-07,丁酉年腊月廿二,立春,距离雨水还有12天,丁酉年　甲寅月　庚午日,丁酉,甲寅,庚午,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-02-08,丁酉年腊月廿三,立春,距离雨水还有11天,丁酉年　甲寅月　辛未日,丁酉,甲寅,辛未,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-02-09,丁酉年腊月廿四,立春,距离雨水还有10天,丁酉年　甲寅月　壬申日,丁酉,甲寅,壬申,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-02-10,丁酉年腊月廿五,立春,距离雨水还有9天,丁酉年　甲寅月　癸酉日,丁酉,甲寅,癸酉,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-02-11,丁酉年腊月廿六,立春,距离雨水还有8天,丁酉年　甲寅月　甲戌日,丁酉,甲寅,甲戌,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-02-12,丁酉年腊月廿七,立春,距离雨水还有7天,丁酉年　甲寅月　乙亥日,丁酉,甲寅,乙亥,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-02-13,丁酉年腊月廿八,立春,距离雨水还有6天,丁酉年　甲寅月　丙子日,丁酉,甲寅,丙子,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-02-14,丁酉年腊月廿九,立春,距离雨水还有5天,丁酉年　甲寅月　丁丑日,丁酉,甲寅,丁丑,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-02-15,丁酉年腊月三十,立春,距离雨水还有4天,丁酉年　甲寅月　戊寅日,丁酉,甲寅,戊寅,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-02-16,戊戌年正月初一,立春,距离雨水还有3天,戊戌年　甲寅月　己卯日,戊戌,甲寅,己卯,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-02-17,戊戌年正月初二,立春,距离雨水还有2天,戊戌年　甲寅月　庚辰日,戊戌,甲寅,庚辰,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-02-18,戊戌年正月初三,立春,距离雨水还有1天,戊戌年　甲寅月　辛巳日,戊戌,甲寅,辛巳,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-02-19,戊戌年正月初四,雨水,距离惊蛰还有14天,戊戌年　甲寅月　壬午日,戊戌,甲寅,壬午,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-02-20,戊戌年正月初五,雨水,距离惊蛰还有13天,戊戌年　甲寅月　癸未日,戊戌,甲寅,癸未,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-02-21,戊戌年正月初六,雨水,距离惊蛰还有12天,戊戌年　甲寅月　甲申日,戊戌,甲寅,甲申,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-02-22,戊戌年正月初七,雨水,距离惊蛰还有11天,戊戌年　甲寅月　乙酉日,戊戌,甲寅,乙酉,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-02-23,戊戌年正月初八,雨水,距离惊蛰还有10天,戊戌年　甲寅月　丙戌日,戊戌,甲寅,丙戌,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-02-24,戊戌年正月初九,雨水,距离惊蛰还有9天,戊戌年　甲寅月　丁亥日,戊戌,甲寅,丁亥,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-02-25,戊戌年正月初十,雨水,距离惊蛰还有8天,戊戌年　甲寅月　戊子日,戊戌,甲寅,戊子,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-02-26,戊戌年正月十一,雨水,距离惊蛰还有7天,戊戌年　甲寅月　己丑日,戊戌,甲寅,己丑,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-02-27,戊戌年正月十二,雨水,距离惊蛰还有6天,戊戌年　甲寅月　庚寅日,戊戌,甲寅,庚寅,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-02-28,戊戌年正月十三,雨水,距离惊蛰还有5天,戊戌年　甲寅月　辛卯日,戊戌,甲寅,辛卯,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-03-01,戊戌年正月十四,雨水,距离惊蛰还有4天,戊戌年　甲寅月　壬辰日,戊戌,甲寅,壬辰,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-03-02,戊戌年正月十五,雨水,距离惊蛰还有3天,戊戌年　甲寅月　癸巳日,戊戌,甲寅,癸巳,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-03-03,戊戌年正月十六,雨水,距离惊蛰还有2天,戊戌年　甲寅月　甲午日,戊戌,甲寅,甲午,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-03-04,戊戌年正月十七,雨水,距离惊蛰还有1天,戊戌年　甲寅月　乙未日,戊戌,甲寅,乙未,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-03-05,戊戌年正月十八,惊蛰,距离春分还有16天,戊戌年　乙卯月　丙申日,戊戌,乙卯,丙申,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-03-06,戊戌年正月十九,惊蛰,距离春分还有15天,戊戌年　乙卯月　丁酉日,戊戌,乙卯,丁酉,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-03-07,戊戌年正月二十,惊蛰,距离春分还有14天,戊戌年　乙卯月　戊戌日,戊戌,乙卯,戊戌,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-03-08,戊戌年正月廿一,惊蛰,距离春分还有13天,戊戌年　乙卯月　己亥日,戊戌,乙卯,己亥,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-03-09,戊戌年正月廿二,惊蛰,距离春分还有12天,戊戌年　乙卯月　庚子日,戊戌,乙卯,庚子,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-03-10,戊戌年正月廿三,惊蛰,距离春分还有11天,戊戌年　乙卯月　辛丑日,戊戌,乙卯,辛丑,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-03-11,戊戌年正月廿四,惊蛰,距离春分还有10天,戊戌年　乙卯月　壬寅日,戊戌,乙卯,壬寅,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-03-12,戊戌年正月廿五,惊蛰,距离春分还有9天,戊戌年　乙卯月　癸卯日,戊戌,乙卯,癸卯,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-03-13,戊戌年正月廿六,惊蛰,距离春分还有8天,戊戌年　乙卯月　甲辰日,戊戌,乙卯,甲辰,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-03-14,戊戌年正月廿七,惊蛰,距离春分还有7天,戊戌年　乙卯月　乙巳日,戊戌,乙卯,乙巳,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-03-15,戊戌年正月廿八,惊蛰,距离春分还有6天,戊戌年　乙卯月　丙午日,戊戌,乙卯,丙午,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-03-16,戊戌年正月廿九,惊蛰,距离春分还有5天,戊戌年　乙卯月　丁未日,戊戌,乙卯,丁未,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-03-17,戊戌年二月初一,惊蛰,距离春分还有4天,戊戌年　乙卯月　戊申日,戊戌,乙卯,戊申,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-03-18,戊戌年二月初二,惊蛰,距离春分还有3天,戊戌年　乙卯月　己酉日,戊戌,乙卯,己酉,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-03-19,戊戌年二月初三,惊蛰,距离春分还有2天,戊戌年　乙卯月　庚戌日,戊戌,乙卯,庚戌,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-03-20,戊戌年二月初四,惊蛰,距离春分还有1天,戊戌年　乙卯月　辛亥日,戊戌,乙卯,辛亥,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-03-21,戊戌年二月初五,春分,距离清明还有15天,戊戌年　乙卯月　壬子日,戊戌,乙卯,壬子,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-03-22,戊戌年二月初六,春分,距离清明还有14天,戊戌年　乙卯月　癸丑日,戊戌,乙卯,癸丑,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-03-23,戊戌年二月初七,春分,距离清明还有13天,戊戌年　乙卯月　甲寅日,戊戌,乙卯,甲寅,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-03-24,戊戌年二月初八,春分,距离清明还有12天,戊戌年　乙卯月　乙卯日,戊戌,乙卯,乙卯,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-03-25,戊戌年二月初九,春分,距离清明还有11天,戊戌年　乙卯月　丙辰日,戊戌,乙卯,丙辰,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-03-26,戊戌年二月初十,春分,距离清明还有10天,戊戌年　乙卯月　丁巳日,戊戌,乙卯,丁巳,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-03-27,戊戌年二月十一,春分,距离清明还有9天,戊戌年　乙卯月　戊午日,戊戌,乙卯,戊午,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-03-28,戊戌年二月十二,春分,距离清明还有8天,戊戌年　乙卯月　己未日,戊戌,乙卯,己未,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-03-29,戊戌年二月十三,春分,距离清明还有7天,戊戌年　乙卯月　庚申日,戊戌,乙卯,庚申,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-03-30,戊戌年二月十四,春分,距离清明还有6天,戊戌年　乙卯月　辛酉日,戊戌,乙卯,辛酉,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-03-31,戊戌年二月十五,春分,距离清明还有5天,戊戌年　乙卯月　壬戌日,戊戌,乙卯,壬戌,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-04-01,戊戌年二月十六,春分,距离清明还有4天,戊戌年　乙卯月　癸亥日,戊戌,乙卯,癸亥,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-04-02,戊戌年二月十七,春分,距离清明还有3天,戊戌年　乙卯月　甲子日,戊戌,乙卯,甲子,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-04-03,戊戌年二月十八,春分,距离清明还有2天,戊戌年　乙卯月　乙丑日,戊戌,乙卯,乙丑,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-04-04,戊戌年二月十九,春分,距离清明还有1天,戊戌年　乙卯月　丙寅日,戊戌,乙卯,丙寅,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-04-05,戊戌年二月二十,清明,距离谷雨还有15天,戊戌年　丙辰月　丁卯日,戊戌,丙辰,丁卯,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-04-06,戊戌年二月廿一,清明,距离谷雨还有14天,戊戌年　丙辰月　戊辰日,戊戌,丙辰,戊辰,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-04-07,戊戌年二月廿二,清明,距离谷雨还有13天,戊戌年　丙辰月　己巳日,戊戌,丙辰,己巳,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-04-08,戊戌年二月廿三,清明,距离谷雨还有12天,戊戌年　丙辰月　庚午日,戊戌,丙辰,庚午,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-04-09,戊戌年二月廿四,清明,距离谷雨还有11天,戊戌年　丙辰月　辛未日,戊戌,丙辰,辛未,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-04-10,戊戌年二月廿五,清明,距离谷雨还有10天,戊戌年　丙辰月　壬申日,戊戌,丙辰,壬申,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-04-11,戊戌年二月廿六,清明,距离谷雨还有9天,戊戌年　丙辰月　癸酉日,戊戌,丙辰,癸酉,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-04-12,戊戌年二月廿七,清明,距离谷雨还有8天,戊戌年　丙辰月　甲戌日,戊戌,丙辰,甲戌,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-04-13,戊戌年二月廿八,清明,距离谷雨还有7天,戊戌年　丙辰月　乙亥日,戊戌,丙辰,乙亥,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-04-14,戊戌年二月廿九,清明,距离谷雨还有6天,戊戌年　丙辰月　丙子日,戊戌,丙辰,丙子,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-04-15,戊戌年二月三十,清明,距离谷雨还有5天,戊戌年　丙辰月　丁丑日,戊戌,丙辰,丁丑,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-04-16,戊戌年三月初一,清明,距离谷雨还有4天,戊戌年　丙辰月　戊寅日,戊戌,丙辰,戊寅,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-04-17,戊戌年三月初二,清明,距离谷雨还有3天,戊戌年　丙辰月　己卯日,戊戌,丙辰,己卯,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-04-18,戊戌年三月初三,清明,距离谷雨还有2天,戊戌年　丙辰月　庚辰日,戊戌,丙辰,庚辰,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-04-19,戊戌年三月初四,清明,距离谷雨还有1天,戊戌年　丙辰月　辛巳日,戊戌,丙辰,辛巳,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-04-20,戊戌年三月初五,谷雨,距离立夏还有15天,戊戌年　丙辰月　壬午日,戊戌,丙辰,壬午,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-04-21,戊戌年三月初六,谷雨,距离立夏还有14天,戊戌年　丙辰月　癸未日,戊戌,丙辰,癸未,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-04-22,戊戌年三月初七,谷雨,距离立夏还有13天,戊戌年　丙辰月　甲申日,戊戌,丙辰,甲申,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-04-23,戊戌年三月初八,谷雨,距离立夏还有12天,戊戌年　丙辰月　乙酉日,戊戌,丙辰,乙酉,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-04-24,戊戌年三月初九,谷雨,距离立夏还有11天,戊戌年　丙辰月　丙戌日,戊戌,丙辰,丙戌,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-04-25,戊戌年三月初十,谷雨,距离立夏还有10天,戊戌年　丙辰月　丁亥日,戊戌,丙辰,丁亥,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-04-26,戊戌年三月十一,谷雨,距离立夏还有9天,戊戌年　丙辰月　戊子日,戊戌,丙辰,戊子,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-04-27,戊戌年三月十二,谷雨,距离立夏还有8天,戊戌年　丙辰月　己丑日,戊戌,丙辰,己丑,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-04-28,戊戌年三月十三,谷雨,距离立夏还有7天,戊戌年　丙辰月　庚寅日,戊戌,丙辰,庚寅,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-04-29,戊戌年三月十四,谷雨,距离立夏还有6天,戊戌年　丙辰月　辛卯日,戊戌,丙辰,辛卯,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-04-30,戊戌年三月十五,谷雨,距离立夏还有5天,戊戌年　丙辰月　壬辰日,戊戌,丙辰,壬辰,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-05-01,戊戌年三月十六,谷雨,距离立夏还有4天,戊戌年　丙辰月　癸巳日,戊戌,丙辰,癸巳,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-05-02,戊戌年三月十七,谷雨,距离立夏还有3天,戊戌年　丙辰月　甲午日,戊戌,丙辰,甲午,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-05-03,戊戌年三月十八,谷雨,距离立夏还有2天,戊戌年　丙辰月　乙未日,戊戌,丙辰,乙未,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-05-04,戊戌年三月十九,谷雨,距离立夏还有1天,戊戌年　丙辰月　丙申日,戊戌,丙辰,丙申,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-05-05,戊戌年三月二十,立夏,距离小满还有16天,戊戌年　丁巳月　丁酉日,戊戌,丁巳,丁酉,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-05-06,戊戌年三月廿一,立夏,距离小满还有15天,戊戌年　丁巳月　戊戌日,戊戌,丁巳,戊戌,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-05-07,戊戌年三月廿二,立夏,距离小满还有14天,戊戌年　丁巳月　己亥日,戊戌,丁巳,己亥,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2018-05-08,戊戌年三月廿三,立夏,距离小满还有13天,戊戌年　丁巳月　庚子日,戊戌,丁巳,庚子,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2018-05-09,戊戌年三月廿四,立夏,距离小满还有12天,戊戌年　丁巳月　辛丑日,戊戌,丁巳,辛丑,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2018-05-10,戊戌年三月廿五,立夏,距离小满还有11天,戊戌年　丁巳月　壬寅日,戊戌,丁巳,壬寅,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2018-05-11,戊戌年三月廿六,立夏,距离小满还有10天,戊戌年　丁巳月　癸卯日,戊戌,丁巳,癸卯,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2018-05-12,戊戌年三月廿七,立夏,距离小满还有9天,戊戌年　丁巳月　甲辰日,戊戌,丁巳,甲辰,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
